id_fiscal,no_fiscal,id_unico,fe_denuncia,fe_ing_caso,fe_asig,id_etapa,de_etapa,id_estado,de_estado,st_acumulado,tx_tipo_caso,condicion,fe_conclusion,de_mat_deli
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210009080000,10/06/2021 09:58:00,10/06/2021 09:58:00,15/06/2021 12:50:31:036,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,24/06/2022 21:07:48:763,DA—OS
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210009080000,10/06/2021 09:58:00,10/06/2021 09:58:00,15/06/2021 12:50:31:036,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,24/06/2022 21:07:48:763,LESIONES
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210011600000,17/08/2021 09:29:00,17/08/2021 09:29:00,19/08/2021 08:32:50:25,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,20/11/2022 14:30:59:483,DELITO CONTRA LA ADMINISTRACION PUBLICA
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210012240000,02/09/2021 17:23:00,02/09/2021 17:23:00,09/09/2021 13:28:03:476,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,24/09/2021 15:58:01:73,CONDUCCION ESTADO DE EBRIEDAD O DROGADICCION (PRESTACI”N DE SERVICIOS DE TRANSPORTE P⁄BLICO DE PASAJ
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210014280000,05/10/2021 11:11:00,05/10/2021 11:11:00,06/10/2021 14:57:34:003,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,17/10/2022 09:28:36:466,DESAPARICION FORZADA
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210016250000,02/12/2021 08:18:00,02/12/2021 08:18:00,06/12/2021 09:57:20:21,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,28/09/2023 19:21:07:49,"HURTO AGRAVADO (SOBRE VEHICULO AUTOMOTOR, AUTOPARTES Y ACCESORIOS)"
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220000030000,04/01/2022 08:06:00,04/01/2022 08:06:00,07/01/2022 11:08:13:733,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,17/10/2022 09:26:12:27,CULPOSO
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220000150000,06/01/2022 12:52:00,06/01/2022 12:52:00,06/01/2022 13:49:12:52,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,20/01/2022 16:34:07:786,"CONDUCCION ESTADO DE EBRIEDAD O DROGADICCION (CONDUCCI”N, OPERACI”N O MANIOBRA DE VEHÕCULO MOTÖ"
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220000540000,17/01/2022 14:17:00,17/01/2022 14:17:00,25/01/2022 09:18:53:723,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,17/10/2022 09:13:59:093,HURTO
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220001030000,02/02/2022 15:54:00,02/02/2022 15:54:00,08/02/2022 08:03:35:97,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,10/08/2022 19:10:08:046,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220001420000,09/02/2022 15:44:00,09/02/2022 15:44:00,14/02/2022 13:48:55:306,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,28/09/2023 19:29:40:48,EXTORSION
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220003740000,21/04/2022 14:56:00,21/04/2022 14:56:00,28/04/2022 10:16:48:69,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,06/09/2022 17:29:04:27,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220005070000,27/05/2022 14:51:00,27/05/2022 14:51:00,31/05/2022 09:13:09:953,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,17/10/2022 09:24:37:933,ROBO AGRAVADO (MANO ARMADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220005240000,08/06/2022 14:20:00,08/06/2022 14:20:00,10/06/2022 09:42:14:17,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,19/07/2022 17:18:32:946,"CONDUCCION ESTADO DE EBRIEDAD O DROGADICCION (CONDUCCI”N, OPERACI”N O MANIOBRA DE VEHÕCULO MOTÖ"
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220007260000,09/08/2022 16:26:00,09/08/2022 16:26:00,11/08/2022 14:52:15:726,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,19/08/2022 18:50:29:083,"CONDUCCION ESTADO DE EBRIEDAD O DROGADICCION (CONDUCCI”N, OPERACI”N O MANIOBRA DE VEHÕCULO MOTÖ"
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220010340000,17/10/2022 14:42:00,17/10/2022 14:42:00,19/10/2022 09:33:49:093,0,CALIFICACION,1003,ARCHIVO CONSENTIDO,N,D,RESUELTO,03/11/2022 17:29:54:61,"CONDUCCION ESTADO DE EBRIEDAD O DROGADICCION (CONDUCCI”N, OPERACI”N O MANIOBRA DE VEHÕCULO MOTÖ"
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180005500000,08/06/2018 14:39:00,08/06/2018 14:39:00,10/09/2019 16:02:19:426,0,CALIFICACION,1003,CON ARCHIVO (CALIFICA),N,D,RESUELTO,06/12/2021 11:27:48:92,E.C.C.P. (ACTIVIDAD.COMER.NO.AUTORIZADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120200003040000,21/09/2020 18:38:00,21/09/2020 18:38:00,06/10/2020 12:08:46:63,0,CALIFICACION,1003,CON ARCHIVO (CALIFICA),N,D,RESUELTO,06/12/2021 11:27:48:62,CONTRA EL PATRIMONIO
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190000090000,03/01/2019 09:59:00,03/01/2019 09:59:00,10/09/2019 16:44:00:116,0,CALIFICACION,1013,DERIVADO (CALIFICA),N,D,RESUELTO,09/01/2019 09:41:24:16,E.C.C.P. (ACTIVIDAD.COMER.NO.AUTORIZADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190006120000,31/07/2019 11:45:00,31/07/2019 11:45:00,10/09/2019 17:01:17:44,0,CALIFICACION,1013,DERIVADO (CALIFICA),N,D,RESUELTO,31/07/2019 15:59:31:146,ROBO AGRAVADO (MANO ARMADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190009550000,13/12/2019 07:49:00,13/12/2019 07:49:00,16/12/2019 09:56:09:23,0,CALIFICACION,1013,DERIVADO (CALIFICA),N,D,RESUELTO,19/07/2022 15:31:13:033,USURPACION
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210000130000,06/01/2021 09:57:00,06/01/2021 09:57:00,08/01/2021 09:21:09:476,0,CALIFICACION,1013,DERIVADO (CALIFICA),N,D,RESUELTO,08/12/2021 10:04:16:88,"HURTO AGRAVADO (SOBRE VEHICULO AUTOMOTOR, AUTOPARTES Y ACCESORIOS)"
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210003300000,21/02/2021 09:13:00,21/02/2021 09:13:00,25/02/2021 08:04:31:57,0,CALIFICACION,1013,DERIVADO (CALIFICA),N,D,RESUELTO,04/11/2022 12:09:42:193,ABUSO DE AUTORIDAD
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210003300000,21/02/2021 09:13:00,21/02/2021 09:13:00,25/02/2021 08:04:31:57,0,CALIFICACION,1013,DERIVADO (CALIFICA),N,D,RESUELTO,04/11/2022 12:09:42:193,LESIONES LEVES - ES MIEMBRO DE LA POLICIA NACIONAL DEL PERU O DE LAS FUERZAS ARMADAS
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220006180000,14/07/2022 14:34:00,14/07/2022 14:34:00,19/07/2022 16:13:20:96,0,CALIFICACION,1013,DERIVADO (CALIFICA),N,D,RESUELTO,10/08/2022 16:01:41:756,D.LEG 813. LEY PENAL TRIBUTARIA
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120220006590000,20/07/2022 12:12:00,20/07/2022 12:12:00,03/08/2022 09:22:47:896,0,CALIFICACION,1013,DERIVADO (CALIFICA),N,D,RESUELTO,19/08/2022 17:30:36:563,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210015790000,17/11/2021 12:42:00,17/11/2021 12:42:00,19/11/2021 08:34:31:66,0,CALIFICACION,1003,PRINCIPIO OPORTUNIDAD,N,D,RESUELTO,25/11/2021 13:39:44:25,"CONDUCCION ESTADO DE EBRIEDAD O DROGADICCION (CONDUCCI”N, OPERACI”N O MANIOBRA DE VEHÕCULO MOTÖ"
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120200005230000,01/12/2020 08:18:00,01/12/2020 08:18:00,11/12/2020 07:53:40:65,1,INVESTIGACION PRELIMINAR,1005,0360605060120200005240000,S,D,RESUELTO,26/09/2022 12:32:11:04,RESISTENCIA O DESOBEDIENCIA A LA AUTORIDAD
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210005220000,23/03/2021 17:06:00,23/03/2021 17:06:00,29/03/2021 08:42:19:633,1,INVESTIGACION PRELIMINAR,1005,0360605060120210001800000,S,D,RESUELTO,20/05/2022 16:17:41:166,RESISTENCIA O DESOBEDIENCIA A LA AUTORIDAD
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120210012570000,14/09/2021 08:11:00,14/09/2021 08:11:00,17/09/2021 15:54:44:293,1,INVESTIGACION PRELIMINAR,1014,0360605060120210011620000,S,D,RESUELTO,13/07/2022 10:31:39:386,ROBO AGRAVADO (MANO ARMADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180000740000,17/01/2018 10:06:00,17/01/2018 10:06:00,10/09/2019 16:02:19:233,1,INVESTIGACION PRELIMINAR,1009,ACUERDO REPARATORIO,N,D,RESUELTO,23/03/2022 10:56:16:61,V.R.A. (DESOB.Y.RESIST.A.ORDEN.OFICIAL)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120120000350000,23/01/2012 11:04:00,23/01/2012 11:04:00,04/09/2019 16:35:38:38,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,09/02/2022 08:00:34:806,HOMICIDIO
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120130006370000,13/12/2013 10:55:00,13/12/2013 10:55:00,06/09/2019 16:56:31:8,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/11/2024 20:54:07:533,HURTO
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120160003210000,18/04/2016 14:04:00,18/04/2016 14:04:00,10/09/2019 14:47:07:383,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,19/10/2022 17:32:08:59,INFRACCION AL CODIGO PENAL (FALTAS)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120170001540000,30/01/2017 21:47:00,30/01/2017 21:47:00,10/09/2019 15:04:03:87,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,20/11/2022 16:04:02:966,CONTRA LA VIDA/EL CUERPO Y LA SALUD
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120170008030000,26/06/2017 11:14:00,26/06/2017 11:14:00,10/09/2019 15:26:23:63,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,04/10/2022 11:22:45:64,LESIONES
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120170009610000,09/08/2017 11:21:00,09/08/2017 11:21:00,10/09/2019 15:26:23:7,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,16/12/2021 10:29:46:43,V.L.S. (MENOR DE 07 A—OS)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120170010170000,23/08/2017 14:45:00,23/08/2017 14:45:00,10/09/2019 15:26:23:726,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,25/11/2023 16:45:06:84,E.C.C.P. (ACTIVIDAD.COMER.NO.AUTORIZADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120170010540000,04/09/2017 16:26:00,04/09/2017 16:26:00,10/09/2019 15:26:23:756,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,29/04/2021 14:43:55:286,E.C.C.P. (ACTIVIDAD.COMER.NO.AUTORIZADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120170011100000,15/09/2017 08:51:00,15/09/2017 08:51:00,10/09/2019 15:26:23:77,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,22/12/2021 11:12:55:486,HURTO
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120170013350000,24/10/2017 15:17:00,24/10/2017 15:17:00,10/09/2019 15:26:23:816,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,07/12/2022 14:55:53:866,ROBO AGRAVADO (MANO ARMADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120170013520000,31/10/2017 07:36:00,31/10/2017 07:36:00,10/09/2019 15:26:23:82,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,15/11/2022 08:42:12:23,LESIONES
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120170013850000,13/11/2017 14:26:00,13/11/2017 14:26:00,10/09/2019 15:26:23:833,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,05/07/2021 10:11:01:056,E.C.C.P. (ACTIVIDAD.COMER.NO.AUTORIZADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120170014730000,11/12/2017 08:34:00,11/12/2017 08:34:00,10/09/2019 15:26:23:883,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,30/04/2025 20:33:53:826,LESIONES
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180001310000,09/02/2018 09:28:00,09/02/2018 09:28:00,10/09/2019 16:02:19:266,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,23/09/2022 11:23:33:316,E.C.C.P. (ACTIVIDAD.COMER.NO.AUTORIZADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180002180000,05/03/2018 14:22:00,05/03/2018 14:22:00,10/09/2019 16:02:19:296,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,27/12/2022 11:18:19:21,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180004120000,07/05/2018 17:01:00,07/05/2018 17:01:00,10/09/2019 16:02:19:353,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,06/09/2022 17:30:58:613,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180005460000,08/06/2018 14:25:00,08/06/2018 14:25:00,10/09/2019 16:02:19:42,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,24/06/2022 20:34:38:913,E.C.C.P. (ACTIVIDAD.COMER.NO.AUTORIZADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180006150000,22/06/2018 14:58:00,22/06/2018 14:58:00,10/09/2019 16:02:19:443,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,06/09/2022 18:04:42:03,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180006530000,28/06/2018 10:24:00,28/06/2018 10:24:00,10/09/2019 16:02:19:473,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,19/10/2022 16:38:35:21,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180008740000,28/08/2018 15:21:00,28/08/2018 15:21:00,10/09/2019 16:29:14:4,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,07/06/2022 12:56:23:786,E.C.C.P. (ACTIVIDAD.COMER.NO.AUTORIZADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180009680000,12/09/2018 17:20:00,12/09/2018 17:20:00,10/09/2019 16:29:14:46,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,17/10/2022 09:18:17:123,LESIONES (LEVES)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180010020000,28/09/2018 15:04:00,28/09/2018 15:04:00,10/09/2019 16:29:14:483,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,21/12/2021 16:11:16:043,E.C.C.P. (ACTIVIDAD.COMER.NO.AUTORIZADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180011060000,19/10/2018 10:50:00,19/10/2018 10:50:00,10/09/2019 16:29:14:546,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,19/10/2022 16:39:12:886,ESTAFA
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180011460000,30/10/2018 11:17:00,30/10/2018 11:17:00,10/09/2019 16:29:14:576,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,27/12/2022 14:30:59:453,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180012490000,21/11/2018 11:46:00,21/11/2018 11:46:00,10/09/2019 16:29:14:623,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,06/09/2022 17:32:58:566,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120180013350000,28/12/2018 16:39:00,28/12/2018 16:39:00,10/09/2019 16:29:14:656,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,16/03/2023 17:13:07:85,LESIONES
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190000040000,03/01/2019 09:04:00,03/01/2019 09:04:00,10/09/2019 16:44:00:11,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,27/11/2023 14:21:48:94,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190002560000,20/03/2019 11:26:00,20/03/2019 11:26:00,10/09/2019 16:44:00:23,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,27/03/2024 16:31:37:756,O.A.F.(INCUMPLIM.OBLIG.ALIMENTARIA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190002910000,27/03/2019 15:58:00,27/03/2019 15:58:00,10/09/2019 16:44:00:266,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,19/10/2022 17:33:07:703,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190005190000,19/06/2019 10:20:00,19/06/2019 10:20:00,10/09/2019 17:01:17:333,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,24/06/2022 20:57:52:533,CONTRA LA VIDA/EL CUERPO Y LA SALUD
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190006810000,04/09/2019 12:56:00,04/09/2019 12:56:00,13/09/2019 09:35:37:236,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,06/10/2021 17:29:53:026,HOMICIDIO
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190006930000,06/09/2019 14:12:00,06/09/2019 14:12:00,13/09/2019 09:35:37:246,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,17/10/2022 09:21:29:22,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190007940000,04/10/2019 10:48:00,04/10/2019 10:48:00,10/10/2019 09:57:46:163,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,11/10/2022 16:39:25:17,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190008560000,05/11/2019 14:37:00,05/11/2019 14:37:00,12/11/2019 06:38:47:533,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,23/03/2022 10:57:20:04,HURTO AGRAVADO (EN LA NOCHE)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190008630000,06/11/2019 08:01:00,06/11/2019 08:01:00,12/11/2019 06:38:47:57,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,07/06/2022 12:58:45:43,HOMICIDIO
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190009010000,19/11/2019 11:54:00,19/11/2019 11:54:00,28/11/2019 06:48:58:29,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,22/04/2021 11:42:20:62,HURTO AGRAVADO ( ES COMETIDO EN INMUEBLE HABITADO)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190009020000,19/11/2019 13:49:00,19/11/2019 13:49:00,28/11/2019 06:48:58:313,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,22/04/2021 11:56:00:863,HURTO AGRAVADO ( ES COMETIDO EN INMUEBLE HABITADO)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190009390000,10/12/2019 11:40:00,10/12/2019 11:40:00,11/12/2019 09:00:56:52,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,17/10/2022 09:27:04:766,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -VÕCTIMA ES AD.
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120190009730000,20/12/2019 08:53:00,20/12/2019 08:53:00,20/12/2019 13:43:26:64,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,11/05/2021 17:21:03:34,"CONDUCCION ESTADO DE EBRIEDAD O DROGADICCION (CONDUCCI”N, OPERACI”N O MANIOBRA DE VEHÕCULO MOTÖ"
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120200000250000,08/01/2020 13:33:00,08/01/2020 13:33:00,14/01/2020 06:55:56:473,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,17/10/2022 09:28:11:616,ROBO AGRAVADO (MANO ARMADA)
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120200000560000,15/01/2020 14:11:00,15/01/2020 14:11:00,17/01/2020 13:25:14:493,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,07/12/2022 14:56:29:846,"HURTO AGRAVADO (SOBRE VEHICULO AUTOMOTOR, AUTOPARTES Y ACCESORIOS)"
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120200000640000,16/01/2020 15:52:00,16/01/2020 15:52:00,17/01/2020 13:25:14:51,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,16/05/2023 08:58:34:766,APROPIACI”N ILÕCITA COM⁄N
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120200000890000,23/01/2020 17:10:00,23/01/2020 17:10:00,29/01/2020 07:12:48:346,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,21/11/2022 14:19:20:136,CONTRA LA VIDA/EL CUERPO Y LA SALUD
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120200001330000,10/02/2020 13:48:00,10/02/2020 13:48:00,12/02/2020 10:00:21:403,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,25/11/2023 16:28:46:373,LESIONES
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120200001800000,05/03/2020 14:13:00,05/03/2020 14:13:00,12/03/2020 12:34:13:18,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,15/07/2022 11:44:16,"CONDUCCION ESTADO DE EBRIEDAD O DROGADICCION (CONDUCCI”N, OPERACI”N O MANIOBRA DE VEHÕCULO MOTÖ"
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120200002730000,02/09/2020 09:42:00,02/09/2020 09:42:00,09/09/2020 10:02:28:72,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,11/10/2022 15:50:12:826,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDBGN,BELTRAN GUTIERREZ NICO CLAUDIO,0360605060120200002940000,21/09/2020 17:11:00,21/09/2020 17:11:00,06/10/2020 12:08:46:593,1,INVESTIGACION PRELIMINAR,1009,ARCHIVO CONSENTIDO,N,D,RESUELTO,07/12/2022 14:58:19:97,ROBO AGRAVADO (MANO ARMADA)
